Vehicle,Arrival Time,Payment Type,Exit Time,Wait Time
Kendaraan-533,1212.9443659681635,electronic,1227.714935416045,10.770569447881371
Kendaraan-534,1213.4907108467314,electronic,1230.2844085532702,12.793697706538751
Kendaraan-535,1216.1622463213268,electronic,1231.714935416045,11.552689094718062
Kendaraan-536,1219.3984231544687,electronic,1234.2844085532702,10.885985398801495
Kendaraan-537,1219.8065774585077,electronic,1235.714935416045,11.908357957537191
Kendaraan-538,1221.8834121717073,electronic,1238.2844085532702,12.40099638156289
Kendaraan-539,1224.9457037340642,electronic,1239.714935416045,10.769231681980727
Kendaraan-540,1225.2160147213453,electronic,1242.2844085532702,13.068393831924823
Kendaraan-541,1229.0180671215296,electronic,1243.714935416045,10.696868294515298
Kendaraan-542,1236.4502025870422,electronic,1246.2844085532702,5.834205966227955
Kendaraan-543,1236.7044244946526,electronic,1247.714935416045,7.010510921392324
Kendaraan-544,1236.7622330973263,electronic,1250.2844085532702,9.522175455943852
Kendaraan-545,1237.593131537781,electronic,1251.714935416045,10.121803878264018
Kendaraan-546,1240.1068620392916,electronic,1254.2844085532702,10.177546513978541
Kendaraan-547,1247.1606605877266,electronic,1255.714935416045,4.554274828318285
Kendaraan-548,1248.2834721008733,electronic,1258.2844085532702,6.0009364523969
Kendaraan-549,1251.0730669824497,electronic,1259.714935416045,4.641868433595164
Kendaraan-550,1251.2487100835376,electronic,1262.2844085532702,7.0356984697325515
Kendaraan-551,1253.8557477171346,electronic,1263.714935416045,5.859187698910318
Kendaraan-552,1256.0486964387865,electronic,1266.2844085532702,6.235712114483704
Kendaraan-553,1256.2875304651652,electronic,1267.714935416045,7.427404950879691
Kendaraan-554,1259.5775771805615,electronic,1270.2844085532702,6.706831372708621
Kendaraan-555,1263.7977479039146,electronic,1271.714935416045,3.91718751213034
Kendaraan-556,1265.8362374566666,electronic,1274.2844085532702,4.4481710966035735
Kendaraan-557,1266.122977519749,electronic,1275.714935416045,5.59195789629598
Kendaraan-558,1275.2907231620793,electronic,1279.2907231620793,0.0
Kendaraan-559,1278.682231838237,electronic,1282.682231838237,0.0
Kendaraan-560,1279.629987934425,electronic,1283.629987934425,0.0
Kendaraan-561,1280.872826530795,electronic,1286.682231838237,1.8094053074419207
Kendaraan-562,1281.901586582191,electronic,1287.629987934425,1.7284013522339592
Kendaraan-563,1283.4685652306816,electronic,1290.682231838237,3.2136666075552967
Kendaraan-564,1284.3960821250687,electronic,1291.629987934425,3.2339058093562016
Kendaraan-565,1288.6056261830058,electronic,1294.682231838237,2.0766056552311056
Kendaraan-566,1292.4452540704212,electronic,1296.4452540704212,0.0
Kendaraan-567,1292.6931070307353,electronic,1298.682231838237,1.9891248075016392
Kendaraan-568,1299.8903546297972,electronic,1303.8903546297972,0.0
Kendaraan-569,1302.1336040565586,electronic,1306.1336040565586,0.0
Kendaraan-570,1306.0544519545294,electronic,1310.0544519545294,0.0
Kendaraan-571,1308.7847555471076,electronic,1312.7847555471076,0.0
Kendaraan-572,1310.0554047099972,electronic,1314.0554047099972,0.0
Kendaraan-573,1312.9964930041206,electronic,1316.9964930041206,0.0
Kendaraan-574,1320.4765704069737,electronic,1324.4765704069737,0.0
Kendaraan-575,1321.1761784580265,electronic,1325.1761784580265,0.0
Kendaraan-576,1324.8457296659901,electronic,1328.8457296659901,0.0
Kendaraan-577,1326.5625401422863,electronic,1330.5625401422863,0.0
Kendaraan-578,1328.0307071593559,electronic,1332.8457296659901,0.81502250663425
Kendaraan-579,1329.301700196925,electronic,1334.5625401422863,1.2608399453613401
Kendaraan-580,1332.2197920970968,electronic,1336.8457296659901,0.6259375688932778
Kendaraan-581,1332.9142704606304,electronic,1338.5625401422863,1.6482696816558473
Kendaraan-582,1337.1556188449608,electronic,1341.1556188449608,0.0
Kendaraan-583,1341.1028771230076,electronic,1345.1028771230076,0.0
Kendaraan-584,1341.3043221053636,electronic,1345.3043221053636,0.0
Kendaraan-585,1346.046433148973,electronic,1350.046433148973,0.0
Kendaraan-586,1346.667618222583,electronic,1350.667618222583,0.0
Kendaraan-587,1348.0563821298394,electronic,1354.046433148973,1.9900510191334888
Kendaraan-588,1350.150736408566,electronic,1354.667618222583,0.516881814017097
Kendaraan-589,1351.209418572057,electronic,1358.046433148973,2.8370145769158626
Kendaraan-590,1351.274129452675,electronic,1358.667618222583,3.3934887699081173
Kendaraan-591,1355.504112760025,electronic,1362.046433148973,2.5423203889479282
Kendaraan-592,1355.950106510902,electronic,1362.667618222583,2.717511711681027
