Vehicle,Arrival Time,Payment Type,Exit Time,Wait Time
Kendaraan-30,28.508522399382493,electronic,32.50852239938249,0.0
Kendaraan-31,30.565684823639067,electronic,34.56568482363907,0.0
Kendaraan-32,32.2011103616969,electronic,36.2011103616969,0.0
Kendaraan-33,33.16156339173461,electronic,37.16156339173461,0.0
Kendaraan-34,37.681832373847136,electronic,41.681832373847136,0.0
Kendaraan-35,38.276425727408366,electronic,42.276425727408366,0.0
Kendaraan-36,39.28024165926647,electronic,43.28024165926647,0.0
Kendaraan-37,41.490817889998354,electronic,45.490817889998354,0.0
Kendaraan-38,42.695438146406914,electronic,46.695438146406914,0.0
Kendaraan-39,45.16841306558618,electronic,49.16841306558618,0.0
Kendaraan-40,46.24493299227224,electronic,50.24493299227224,0.0
Kendaraan-41,47.76909495758203,electronic,51.76909495758203,0.0
Kendaraan-42,47.82772938290314,electronic,51.82772938290314,0.0
Kendaraan-43,48.15102809583709,electronic,52.15102809583709,0.0
Kendaraan-44,48.578063917311695,electronic,52.578063917311695,0.0
Kendaraan-45,48.682008320385435,electronic,53.16841306558618,0.48640474520074406
Kendaraan-46,49.01325316587544,electronic,54.24493299227224,1.2316798263967996
Kendaraan-47,49.14634545901479,electronic,55.76909495758203,2.622749498567238
Kendaraan-48,49.553462433975156,electronic,55.82772938290314,2.2742669489279805
Kendaraan-49,50.815631028393256,electronic,56.15102809583709,1.3353970674438358
Kendaraan-50,51.382963565793396,electronic,56.578063917311695,1.195100351518299
Kendaraan-51,51.96086700360895,electronic,57.16841306558618,1.2075460619772258
Kendaraan-52,52.25474014917613,electronic,58.24493299227224,1.9901928430961107
Kendaraan-53,52.642964300601115,electronic,59.76909495758203,3.126130656980912
Kendaraan-54,56.09190529228302,electronic,60.09190529228302,0.0
Kendaraan-55,57.39718608566537,electronic,61.39718608566537,0.0
Kendaraan-56,58.571414620660704,electronic,62.571414620660704,0.0
Kendaraan-57,58.8060426023596,electronic,62.8060426023596,0.0
Kendaraan-58,60.43867317325007,electronic,64.43867317325007,0.0
Kendaraan-59,60.66168842426001,electronic,64.66168842426,0.0
Kendaraan-60,61.25813575762794,electronic,65.25813575762794,0.0
Kendaraan-61,66.95639371818052,electronic,70.95639371818052,0.0
Kendaraan-62,68.23345694375583,electronic,72.23345694375583,0.0
Kendaraan-63,69.25104703146515,electronic,73.25104703146515,0.0
Kendaraan-64,70.69349551813438,electronic,74.69349551813438,0.0
Kendaraan-65,73.00670393644377,electronic,77.00670393644377,0.0
Kendaraan-66,74.8768399767492,electronic,78.8768399767492,0.0
Kendaraan-67,75.20200154863751,electronic,79.20200154863751,0.0
Kendaraan-68,75.24278499216268,electronic,79.24278499216268,0.0
Kendaraan-69,75.71653254661102,electronic,79.71653254661102,0.0
Kendaraan-70,76.10605858797778,electronic,80.10605858797778,0.0
Kendaraan-71,76.4022676053136,electronic,81.00670393644377,0.6044363311301737
Kendaraan-72,79.98116923688042,electronic,83.98116923688042,0.0
Kendaraan-73,82.59422279502029,electronic,86.59422279502029,0.0
Kendaraan-74,83.06655567532262,electronic,87.06655567532262,0.0
Kendaraan-75,84.39840963106384,electronic,88.39840963106384,0.0
Kendaraan-76,85.02787442024832,electronic,89.02787442024832,0.0
Kendaraan-77,88.10261899919098,electronic,92.10261899919098,0.0
Kendaraan-78,88.870196746283,electronic,92.870196746283,0.0
Kendaraan-79,89.25484893913365,electronic,93.25484893913365,0.0
Kendaraan-80,89.60884330888076,electronic,93.60884330888076,0.0
Kendaraan-81,90.63896179901914,electronic,94.63896179901914,0.0
Kendaraan-82,91.01998286054314,electronic,95.01998286054314,0.0
Kendaraan-83,92.11808241319103,electronic,96.11808241319103,0.0
Kendaraan-84,94.96939183355202,electronic,98.96939183355202,0.0
Kendaraan-85,95.60667553916811,electronic,99.60667553916811,0.0
Kendaraan-86,95.91616418498113,electronic,99.91616418498113,0.0
Kendaraan-87,103.42444097572923,electronic,107.42444097572923,0.0
Kendaraan-88,104.31492048482662,electronic,108.31492048482662,0.0
Kendaraan-89,104.43405865132107,electronic,108.43405865132107,0.0
Kendaraan-90,104.49438677332843,electronic,108.49438677332843,0.0
Kendaraan-91,104.63956134631007,electronic,108.63956134631007,0.0
Kendaraan-92,105.87377809276579,electronic,109.87377809276579,0.0
Kendaraan-93,107.83702663217888,electronic,111.83702663217888,0.0
Kendaraan-94,108.52259939190844,electronic,112.52259939190844,0.0
Kendaraan-95,108.6046435698103,electronic,112.6046435698103,0.0
Kendaraan-96,109.20545728224582,electronic,113.20545728224582,0.0
Kendaraan-97,116.14580218301867,electronic,120.14580218301867,0.0
Kendaraan-98,117.08722716470676,electronic,121.08722716470676,0.0
Kendaraan-99,121.51618439489538,electronic,125.51618439489538,0.0
Kendaraan-100,123.9808065504344,electronic,127.9808065504344,0.0
Kendaraan-101,123.99524084757424,electronic,127.99524084757424,0.0
Kendaraan-102,125.58967451091554,electronic,129.58967451091553,0.0
Kendaraan-103,127.02066641278327,electronic,131.02066641278327,0.0
Kendaraan-104,127.98312159498141,electronic,131.9831215949814,0.0
Kendaraan-105,128.37108549471722,electronic,132.37108549471722,0.0
Kendaraan-106,129.65149360160956,electronic,133.65149360160956,0.0
Kendaraan-107,129.79934279423128,electronic,133.79934279423128,0.0
Kendaraan-108,130.51248547996192,electronic,134.51248547996192,0.0
Kendaraan-109,131.26827347854234,electronic,135.26827347854234,0.0
Kendaraan-110,135.11217384338414,electronic,139.11217384338414,0.0
Kendaraan-111,137.72003440761628,electronic,141.72003440761628,0.0
Kendaraan-112,138.10215367074457,electronic,142.10215367074457,0.0
Kendaraan-113,138.97005378856326,electronic,142.97005378856326,0.0
Kendaraan-114,139.21606408926024,electronic,143.21606408926024,0.0
Kendaraan-115,142.26303730805304,electronic,146.26303730805304,0.0
Kendaraan-116,144.81830956373767,electronic,148.81830956373767,0.0
Kendaraan-117,145.26137916601473,electronic,149.26137916601473,0.0
Kendaraan-118,146.53480094978542,electronic,150.53480094978542,0.0
Kendaraan-119,147.7085153701837,electronic,151.7085153701837,0.0
Kendaraan-120,147.91584641611925,electronic,151.91584641611925,0.0
Kendaraan-121,149.71288782929682,electronic,153.71288782929682,0.0
Kendaraan-122,150.6818625359454,electronic,154.6818625359454,0.0
Kendaraan-123,152.56674236370017,electronic,156.56674236370017,0.0
Kendaraan-124,153.51146156567026,electronic,157.51146156567026,0.0
Kendaraan-125,153.5121766403239,electronic,157.5121766403239,0.0
Kendaraan-126,154.00191799425787,electronic,158.00191799425787,0.0
Kendaraan-127,154.02650413609516,electronic,158.02650413609516,0.0
Kendaraan-128,157.33458579723944,electronic,161.33458579723944,0.0
Kendaraan-129,159.9716718479626,electronic,163.9716718479626,0.0
Kendaraan-130,162.19892482562196,electronic,166.19892482562196,0.0
Kendaraan-131,162.65825912414954,electronic,166.65825912414954,0.0
Kendaraan-132,162.73284733223963,electronic,166.73284733223963,0.0
Kendaraan-133,165.36261348142062,electronic,169.36261348142062,0.0
Kendaraan-134,169.0332509286276,electronic,173.0332509286276,0.0
Kendaraan-135,169.1451829587556,electronic,173.1451829587556,0.0
Kendaraan-136,169.97707478355608,electronic,173.97707478355608,0.0
Kendaraan-137,170.06673015454854,electronic,174.06673015454854,0.0
Kendaraan-138,171.85376581756802,electronic,175.85376581756802,0.0
Kendaraan-139,173.66842437602782,electronic,177.66842437602782,0.0
Kendaraan-140,173.84019297984003,electronic,177.84019297984003,0.0
Kendaraan-141,174.64631176000995,electronic,178.64631176000995,0.0
Kendaraan-142,175.6439009256826,electronic,179.6439009256826,0.0
Kendaraan-143,176.0288532118257,electronic,180.0288532118257,0.0
Kendaraan-144,178.60274556717235,electronic,182.60274556717235,0.0
Kendaraan-145,179.29043569908166,electronic,183.29043569908166,0.0
Kendaraan-146,179.58793712088655,electronic,183.58793712088655,0.0
Kendaraan-147,180.5566867675642,electronic,184.5566867675642,0.0
Kendaraan-148,182.19303433368972,electronic,186.19303433368972,0.0
Kendaraan-149,182.47376360451483,electronic,186.47376360451483,0.0
Kendaraan-150,182.94070630295684,electronic,186.94070630295684,0.0
Kendaraan-151,189.60151122244608,electronic,193.60151122244608,0.0
Kendaraan-152,190.91335344548833,electronic,194.91335344548833,0.0
Kendaraan-153,191.6338928582441,electronic,195.6338928582441,0.0
Kendaraan-154,192.54505730080808,electronic,196.54505730080808,0.0
Kendaraan-155,192.70627624426416,electronic,196.70627624426416,0.0
Kendaraan-156,193.02440348551966,electronic,197.02440348551966,0.0
Kendaraan-157,193.5401772097137,electronic,197.60151122244608,0.06133401273237382
Kendaraan-158,194.64952911865672,electronic,198.91335344548833,0.2638243268316103
Kendaraan-159,194.9764213419176,electronic,199.6338928582441,0.6574715163265239
Kendaraan-160,195.28734646211362,electronic,200.54505730080808,1.2577108386944644
Kendaraan-161,195.37939533435676,electronic,200.70627624426416,1.326880909907402
Kendaraan-162,196.62594244793954,electronic,201.02440348551966,0.39846103758011964
Kendaraan-163,196.95093169905306,electronic,201.60151122244608,0.65057952339302
Kendaraan-164,199.8988184231543,electronic,203.8988184231543,0.0
Kendaraan-165,202.35320837033197,electronic,206.35320837033197,0.0
Kendaraan-166,202.44507461986913,electronic,206.44507461986913,0.0
Kendaraan-167,202.78484312632295,electronic,206.78484312632295,0.0
Kendaraan-168,204.16680533982543,electronic,208.16680533982543,0.0
